"","ï..Time","Time..pretty.","Total.Time","IP.Address","UID","Session.ID","Actions","Landing.page","Web.Browser","Operating.System","Screen.Resolution","JavaScript","Language","Referrer.URL","Referrer.Domain","Referrer.Search","Geolocation","Latitude","Longitude","Hostname","Organization","Campaign","Goals.completed","Goals.incompleted","Goal.revenue","Goal.cost","ShortURL","Custom","Stats.URL"
"2645",1597087048,"Mon Aug 10 2020, 3:17pm",31,"7bbfde5f05765f60",2748820591,4894431,4,"http://www.mshlwa7dek.org/egypt/v1wg.html","Google Chrome 84.0 mobile","Android","393x851",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Link Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4894431"
"2646",1597086754,"Mon Aug 10 2020, 3:12pm",10,"046c53ef04b6ac57",4187727292,4894150,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","320x694",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4894150"
"2647",1597086227,"Mon Aug 10 2020, 3:03pm",565,"917558a94dd8bae6",2907171264,4893626,2,"http://www.mshlwa7dek.org/egypt/v3wg.html","Google Chrome 84.0 mobile","Android","360x640",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4893626"
"2648",1597086192,"Mon Aug 10 2020, 3:03pm",10,"9846af61c5f6dc1c",41001250,4893604,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","393x851",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"nile-online.net","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4893604"
"2649",1597086131,"Mon Aug 10 2020, 3:02pm",10,"1f83fdc81ec4b5d2",2949028771,4893547,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","360x640",1,"Arabic","","",NA,"Egypt",30.0355,31.223,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4893547"
"2650",1597085471,"Mon Aug 10 2020, 2:51pm",706,"babcf18581c48da0",1589915817,4892893,2,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 79.0 mobile","Android","360x640",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4892893"
"2651",1597085412,"Mon Aug 10 2020, 2:50pm",60,"5c599859b2c9d8e0",542187906,4892835,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 79.0 mobile","Android","412x869",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Link Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4892835"
"2652",1597085064,"Mon Aug 10 2020, 2:44pm",580,"db5db55d2ea357cf",2201330071,4892473,3,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 83.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4892473"
"2653",1597084766,"Mon Aug 10 2020, 2:39pm",240,"dd8bd7437f1dccb3",2669386073,4892192,1,"http://www.mshlwa7dek.org/egypt/v3wg.html","Google Chrome 72.0 mobile","Android","412x823",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4892192"
"2654",1597083898,"Mon Aug 10 2020, 2:24pm",10,"beaaa0457e5a0b84",2632453567,4891267,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","412x869",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4891267"
"2655",1597083693,"Mon Aug 10 2020, 2:21pm",619,"db5db55d2ea357cf",2201330071,4891039,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 83.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4891039"
"2656",1597082859,"Mon Aug 10 2020, 2:07pm",60,"cbb3c178c2818095",2033519402,4890086,1,"http://www.mshlwa7dek.org/egypt/v3wi.html","Safari 12.1 mobile","iPhone","375x667",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4890086"
"2657",1597081813,"Mon Aug 10 2020, 1:50pm",1455,"b29a0810231198f3",3900583686,4888978,2,"http://www.mshlwa7dek.org/egypt/v3wg.html","Google Chrome 79.0 mobile","Android","412x846",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4888978"
"2658",1597081029,"Mon Aug 10 2020, 1:37pm",60,"4242c59fd2ae7e59",242301396,4888120,2,"http://www.mshlwa7dek.org/egypt/v4wg.html","Safari 13.1 mobile","iPhone","375x667",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4888120"
"2659",1597080615,"Mon Aug 10 2020, 1:30pm",48,"3f473ce0bb1d5709",4271365009,4887658,2,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","360x640",1,"Arabic","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4887658"
"2660",1597079932,"Mon Aug 10 2020, 1:18pm",120,"4d576f0d9b35b789",2793606315,4886914,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x640",1,"Arabic","","",NA,"Suez, Egypt",29.9737,32.5263,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4886914"
"2661",1597079374,"Mon Aug 10 2020, 1:09pm",565,"6156b158e84fe4f5",3804623874,4886359,3,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 83.0 mobile","Android","360x640",1,"Arabic","","",NA,"Egypt",30.0355,31.223,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4886359"
"2662",1597079373,"Mon Aug 10 2020, 1:09pm",10,"57be137c6acd11cf",529796992,4886357,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x760",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4886357"
"2663",1597079273,"Mon Aug 10 2020, 1:07pm",10,"874f99dea5d428bb",67953019,4886235,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","360x760",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4886235"
"2664",1597078837,"Mon Aug 10 2020, 1pm",61,"e774cdc416cff429",2633604144,4885771,1,"http://www.mshlwa7dek.org/egypt/v3wg.html","Google Chrome 81.0 mobile","Android","320x534",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"etisalat.com.eg","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4885771"
"2665",1597078655,"Mon Aug 10 2020, 12:57pm",30,"805de7e4f62df4ab",1520009763,4885553,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 69.0 mobile","Android","1024x600",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4885553"
"2666",1597078402,"Mon Aug 10 2020, 12:53pm",10,"e97becad31be7893",1461177415,4885259,1,"http://www.mshlwa7dek.org/egypt/v3wi.html","Google Chrome 79.0 mobile","Android","360x640",1,"English","","",NA,"Port Said, Egypt",31.2565,32.2841,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4885259"
"2667",1597078200,"Mon Aug 10 2020, 12:50pm",21,"c75ce7781c5e9704",1493089410,4885019,2,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4885019"
"2668",1597077466,"Mon Aug 10 2020, 12:37pm",154,"b65c878cef503390",1987066867,4884218,3,"http://www.mshlwa7dek.org/egypt/v3wg.html","Google Chrome 30.0 mobile","Android","360x592",1,"Arabic","","",NA,"Giza, Egypt",30.008,31.2194,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4884218"
"2669",1597077245,"Mon Aug 10 2020, 12:34pm",257,"e5dfc9c4b6cf4308",892623326,4883984,1,"http://www.mshlwa7dek.org/egypt/v3wi.html","Google Chrome 84.0 mobile","Android","412x892",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4883984"
"2670",1597076563,"Mon Aug 10 2020, 12:22pm",45,"9ad401c1421c0d21",2626802444,4883205,3,"http://www.mshlwa7dek.org/egypt/v2wg.html","Google Chrome 84.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4883205"
"2671",1597076525,"Mon Aug 10 2020, 12:22pm",480,"386eda8a809afb3f",1175552823,4883150,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Opera 44.6 mobile","Android","360x760",1,"English","","",NA,"Alexandria, Egypt",31.2162,29.9529,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4883150"
"2672",1597076452,"Mon Aug 10 2020, 12:20pm",480,"4462aa374eb2dbec",735748794,4883048,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","601x962",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4883048"
"2673",1597075971,"Mon Aug 10 2020, 12:12pm",480,"591d5ea69e5124c8",1585890885,4882458,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 79.0 mobile","Android","412x915",1,"English","","",NA,"Giza, Egypt",30.008,31.2194,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4882458"
"2674",1597075775,"Mon Aug 10 2020, 12:09pm",480,"4a4973be01369201",3552157996,4882201,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","412x732",1,"Arabic","","",NA,"Sohag, Egypt",26.557,31.6948,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4882201"
"2675",1597075540,"Mon Aug 10 2020, 12:05pm",10,"54c51866ab4166e0",2404788322,4881939,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x760",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4881939"
"2676",1597075453,"Mon Aug 10 2020, 12:04pm",10,"c138dda30de17432",1474810228,4881819,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x760",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4881819"
"2677",1597075136,"Mon Aug 10 2020, 11:58am",10,"5c7949e447affb2e",3098099710,4881445,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","360x780",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4881445"
"2678",1597074508,"Mon Aug 10 2020, 11:48am",358,"ac0da972d66f0c83",2090229188,4880721,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 78.0 mobile","Android","360x740",1,"Arabic","","",NA,"Zagazig, Egypt",30.5877,31.502,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4880721"
"2679",1597074484,"Mon Aug 10 2020, 11:48am",607,"8ec84a7c87b88565",3771625336,4880698,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x760",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4880698"
"2680",1597074357,"Mon Aug 10 2020, 11:45am",19,"38743029d73d6c0d",1643107213,4880559,2,"http://www.mshlwa7dek.org/egypt/v1wg.html","Google Chrome 84.0 mobile","Android","360x780",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4880559"
"2681",1597074304,"Mon Aug 10 2020, 11:45am",10,"ddb39cd9452c3369",3613675978,4880493,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x780",1,"Arabic","","",NA,"Port Said, Egypt",31.2565,32.2841,"","The Noor Group",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4880493"
"2682",1597074294,"Mon Aug 10 2020, 11:44am",10,"c45aed052219db47",1039259240,4880484,1,"http://www.mshlwa7dek.org/egypt/video-play_wi.html","Google Chrome 84.0 mobile","Android","721x1561",1,"Arabic","","",NA,"Egypt",30.0355,31.223,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4880484"
"2683",1597074274,"Mon Aug 10 2020, 11:44am",10,"81aaf8c9c76620a4",4233908301,4880459,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","360x800",1,"Arabic","","",NA,"Egypt",30.0355,31.223,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4880459"
"2684",1597074040,"Mon Aug 10 2020, 11:40am",601,"208f0ec70a442170",1943811050,4880191,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x760",1,"English","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4880191"
"2685",1597073922,"Mon Aug 10 2020, 11:38am",10,"39a68d4665522ef4",679342525,4880041,2,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","412x892",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4880041"
"2686",1597073899,"Mon Aug 10 2020, 11:38am",60,"8cc3991e5523171d",1475111166,4880016,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x780",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Link Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4880016"
"2687",1597073825,"Mon Aug 10 2020, 11:37am",10,"416a53195cfa4dc3",4115669840,4879930,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x760",1,"English","","",NA,"Alexandria, Egypt",31.2162,29.9529,"","Mobinil",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4879930"
"2688",1597073753,"Mon Aug 10 2020, 11:35am",10,"60a1b9d56527aea2",687735325,4879849,1,"http://www.mshlwa7dek.org/egypt/v3wi.html","Google Chrome 79.0 mobile","Android","360x740",1,"English","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4879849"
"2689",1597073690,"Mon Aug 10 2020, 11:34am",10,"0e610b4eb548c337",2604555706,4879775,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","360x760",1,"Arabic","","",NA,"Egypt",30.0355,31.223,"","Vodafone Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4879775"
"2690",1597073642,"Mon Aug 10 2020, 11:34am",13,"c99773a85dce2c66",1144014402,4879715,2,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","360x640",1,"Arabic","","",NA,"Faqus, Egypt",30.7301,31.8018,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4879715"
"2691",1597073517,"Mon Aug 10 2020, 11:31am",10,"13ca4539289567a2",4158683458,4879592,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 80.0 mobile","Android","360x780",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4879592"
"2692",1597073441,"Mon Aug 10 2020, 11:30am",360,"6425838e11512be3",1460238475,4879502,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","360x720",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4879502"
"2693",1597073426,"Mon Aug 10 2020, 11:30am",1444,"426a7687b0a18ab9",10890440,4879483,2,"http://www.mshlwa7dek.org/egypt/v4wi.html","Opera 44.6 mobile","Android","360x760",1,"Arabic","","",NA,"Assiut, Egypt",27.181,31.1837,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4879483"
"2694",1597073255,"Mon Aug 10 2020, 11:27am",120,"5e66a5bcb9346e50",2019880088,4879310,1,"http://www.mshlwa7dek.org/egypt/v4wg.html","Opera 54.0 mobile","Android","360x800",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Link Egypt",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4879310"
"2695",1597073049,"Mon Aug 10 2020, 11:24am",524,"9138a199fb91be7f",2292757647,4879066,3,"http://www.mshlwa7dek.org/egypt/v4wg.html","Google Chrome 84.0 mobile","Android","360x720",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Etisalat Misr",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4879066"
"2696",1597073047,"Mon Aug 10 2020, 11:24am",480,"39b9558dfc1506bb",2158040823,4879065,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x720",1,"Spanish","","",NA,"Egypt",30.0355,31.223,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4879065"
"2697",1597072960,"Mon Aug 10 2020, 11:22am",139,"ac14ffdaf5622cbf",580056388,4878983,3,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x640",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"tedata.net","Te Data",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4878983"
"2698",1597072868,"Mon Aug 10 2020, 11:21am",587,"6a0a23d4fe3c4e87",701945989,4878884,4,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 79.0 mobile","Android","412x892",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Mobinil",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4878884"
"2699",1597072828,"Mon Aug 10 2020, 11:20am",10,"0bb99a991974058b",503504627,4878841,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x640",1,"Arabic","","",NA,"Cairo, Egypt",30.0778,31.2852,"","Mobinil",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4878841"
"2700",1597072541,"Mon Aug 10 2020, 11:15am",10,"416a53195cfa4dc3",4115669840,4878545,1,"http://www.mshlwa7dek.org/egypt/v4wi.html","Google Chrome 84.0 mobile","Android","360x760",1,"Arabic","","",NA,"Alexandria, Egypt",31.2162,29.9529,"","Mobinil",NA,NA,NA,NA,NA,NA,NA,"http://clicky.com/stats/visitors-actions?site_id=101268486&session_id=4878545"
